1247	Charles A. Moose
1248	Charles Barkley
1249	Charles Baxter
1250	Charles Belfoure
1251	Charles C. Mann
1252	Charles Dickens
1253	Charles Duhigg
1254	Charles F. Stanley
1255	Charles Frazier
1256	Charles G. Koch
1257	Charles Gasparino
1258	Charles Graeber
1259	Charles Grant
1260	Charles Krauthammer
1261	Charles Kuralt
1262	Charles Kuralt with
1263	Charles Lewis
1264	Charles M. Schulz
1265	Charles M. Schulz
1266	Charles Murray
1267	Charles Pellegrino
1268	Charles Pellegrino
1269	Charles Portis
1270	Charles R. Cross
1271	Charles R. Schwab
1272	Charles Richards
1273	Charles Stross
1274	Charles Tazewell
1275	Charles Todd
1276	Charles Vogelheim
1277	Charles Vogelheim
1278	Charles Widger
1279	Charles Wilson
1280	Charlie Lovett
1281	Charlie Vogelheim
1282	Charlotte Brontë
1283	Charlotte Douglas
1284	Charlotte Hughes
1285	Charlotte MacLeod
1286	Charlotte Rogan
1287	Charlton Heston
1288	Charlton Laird
1289	CheckerBee Publishin
1290	Chelle Bliss
1291	Chelsea Cain
1292	Chelsea Camaron
1293	Chelsea Handler
1294	Chelsea M. Cameron
1295	Chelsea’s Family
1296	Cher as told to Jeff
1297	Cherie Carter-Scott
1298	Cherise Sinclair
1299	Cherrie Lynn
1300	Cherry Adair
1301	Cherry Adair
1302	Cheryl Bradshaw
1303	Cheryl Douglas
1304	Cheryl Forberg
1305	Cheryl Holt
1306	Cheryl Mendelson
1307	Cheryl Najafi
1308	Cheryl Reavis
1309	Cheryl Richardson
1310	Cheryl Strayed
1311	Chesley B. Sullenber
1312	Chesley B. Sullenberger III
1313	Chevy Stevens
1314	Cheyenne McCray
1315	Chil Rajchman
1316	Ching Hai
1317	Chinua Achebe
1318	Chip Conley
1319	Chip Heath
1320	Chip Heath
1321	Chiquis Rivera
1322	Chloe Cox
1323	Chloe Neill
1324	Chloe T. Barlow
1325	Chris Alexander
1326	Chris Anderson
1327	Chris Bohjalian
1328	Chris Brady
1329	Chris Carmichael wit
1330	Chris Carter
1331	Chris Casson Madden
1332	Chris Claremont
1333	Chris Cleave
1334	Chris Colfer
1335	Chris Crowley
1336	Chris Culver
1337	Chris Downie
1338	Chris Fabry
1339	Chris Gardner
1340	Chris Gifford
1341	Chris Guillebeau
1342	Chris Hadfield
1343	Chris Harrison
1344	Chris Hogan
1345	Chris Keniston
1346	Chris Kresser
1347	Chris Kyle
1348	Chris Kyle
1349	Chris Kyle
1350	Chris Matthews
1351	Chris Pavone
1352	Chris Powell
1353	Chris Rock
1354	Chris Salamone
1355	Chris Smith
1356	Chris Stewart
1357	Chris Stewart
1358	Chris Van Allsburg
1359	Chris Voss
1360	Chrissie Hynde
1361	Chrissy Teigen and Adeena Sussman
1362	Christi Caldwell
1363	Christian Lander
1364	Christiane Heggan
1365	Christiane Northrup
1366	Christianna Brand
1367	Christie Brinkley
1368	Christie Golden
1369	Christie Ridgway
1370	Christin Lovell
1371	Christina Baker Kline
1372	Christina Dodd
1373	Christina Dodd
1374	Christina Haag
1375	Christina Kahrl
1376	Christina Lauren
1377	Christina Nichol
1378	Christina Schwarz
1379	Christina Skye
1380	Christine Bell
1381	Christine Brennan
1382	Christine Caine
1383	Christine Comaford
1384	Christine Comaford-L
1385	Christine Feehan
1386	Christine Feehan and
1387	Christine Feehan
1388	Christine Feehan
1389	Christine Feehan
1390	Christine Feehan
1391	Christine Feehan
1392	Christine Flynn
1393	Christine McGuire
1394	Christine Ricci
1395	Christine Ricci
1396	Christine Rimmer
1397	Christine Rimmer
1398	Christine Warren
1399	Christmas Abbott
1400	Christopher Andersen
1401	Christopher Andrew
1402	Christopher Bohjalia
1403	Christopher Buckley
1404	Christopher Byron
1405	Christopher Ciccone
1406	Christopher Darden w
1407	Christopher Datta
1408	Christopher Fowler
1409	Christopher Golden
1410	Christopher Golden
1411	Christopher Hitchens
1412	Christopher J. Yates
1413	Christopher Kendris
1414	Christopher Kennedy
1415	Christopher Matthews
1416	Christopher McDougal
1417	Christopher Moore
1418	Christopher Morace
1419	Christopher Newman
1420	Christopher Nicholson
1421	Christopher Ogden
1422	Christopher Paolini
1423	Christopher Paul Cur
1424	Christopher Pike
1425	Christopher Reeve
1426	Christopher Reich
1427	Christopher Rice
1428	Christopher Robbins
1429	Christopher Russo
1430	Christopher Stasheff
1431	Christopher Tyler
1432	Christy Carlyle
1433	Christy Hayes
1434	Christy Webster
1435	Christy Whitman
1436	Christy Whitman
1437	Christy Wilson Beam
1438	Christyne Butler
1439	Chrystia Freeland
1440	Chuck Hogan
1441	Chuck Klosterman
1442	Chuck Liddell
1443	Chuck Palahniuk
1444	Chuck Pfarrer
1445	Chuck Wendig
1446	Cicely Barker
1447	Ciji Ware
1448	Cinda Williams Chima
1449	Cindi Madsen
1450	Cindy Crawford
1451	Cindy Gerard
1452	Cindy Myers 
1453	Cindy Woodsmall
1454	Cissy Houston
1455	Cixin Liu
1456	Claire Ashby
1457	Claire Contreras
1458	Claire Cook
1459	Claire Delacroix
1460	Claire Kent
1461	Claire Messud
1462	Claire Schumacher
1463	Clamp
1464	Clara Kramer
1465	Clare Mackintosh
1466	Clare Naylor
1467	Clarence Thomas
1468	Clarissa Pinkola Est
1469	Clarissa Wild
1470	Clark Howard
1471	Clate Mask
1472	Claudia Connor
1473	Claudia Gray
1474	Clay Aiken
1475	Clayton Emery
1476	Clayton M. Christens
1477	Clement C. Moore
1478	Clement C. Moore
1479	Clement Clarke Moore
1480	Cleveland Amory
1481	Cliff Charpentier
1482	Cliff Michaels
1483	Clifford D. Simak
1484	Clifford Irving
1485	Clifford Stoll
1486	Cliffs
1487	Clint Emerson
1488	Clint Hill and Lisa McCubbin
1489	Clint Hill
1490	Clint Richmond
1491	Clinton Kelly
1492	Clinton McKinzie
1493	Clinton Romesha
1494	Clive Barker
1495	Clive Cussler
1496	Clive Cussler and Dirk Cussler
1497	Clive Cussler and Justin Scott
1498	Clive Cussler
1499	Clive Cussler
1500	Clive Cussler
1501	Clive Cussler
1502	Clive Cussler
1503	Clive Cussler
1504	Clive Cussler
1505	Clive Cussler
1506	Clive Cussler
1507	Clive Cussler
1508	Clive Cussler
1509	Clive Cussler
1510	Clive Cussler
1511	Clive Cussler
1512	Clive Cussler
1513	Clive Cussler
1514	Clive Cussler
1515	Clive Cussler
1516	Clive Davis
1517	Cody McFadyen
1518	Cokie Roberts
1519	Cokie and Steve Robe
1520	Colin Cowherd
1521	Colin Dexter
1522	Colin Duriez
1523	Colin Harrison
1524	Colin Powell
1525	Colin Powell
1526	Collectors’ Publis
1527	Colleen Coble
1528	Colleen Hoover
1529	Colleen Hoover
1530	Colleen Hoover
1531	Colleen Houck
1532	Colleen McCollough
1533	Colleen McCullough
1534	Colleen Sell
1535	Colm Toibin
1536	Colm Tóibín
1537	Colson Whitehead
1538	Colum McCann
1539	Compiled by D. A. St
1540	Compiled by Lucinda
1541	Condoleezza Rice
1542	Conn Iggulden
1543	Connie Briscoe
1544	Connie Brockway
1545	Connie Guttersen
1546	Connie Mason
1547	Connie May Fowler
1548	Connie Payton
1549	Connie Porter
1550	Connie Rose Porter
1551	Connie Willis
1552	Connor Franta
1553	Constance O’Banyon
1554	Constance O’Day-Fl
1555	Consumer Guide auto
1556	Contributions by R.D
1557	Cook's Country
1558	Cora Brent
1559	Cora Carmack
1560	Cora Seton
1561	Cora Seton
1562	Cora Seton
1563	Cora Seton
1564	Corinne Michaels
1565	Corinne T. Netzer
1566	Cormac McCarthy
1567	Cornel West
1568	Cornelia Funke
1569	Cornelius Ryan
1570	Corrie Ten Boom
1571	Corrie Ten Boom
1572	Courtney Cole
1573	Courtney Milan
1574	Courtney Milan
1575	Courtney Milan
1576	Courtney Robertson
1577	Courtney Walsh
1578	Covert Bailey
1579	Craig Dirgo
1580	Craig Ferguson
1581	Craig Groeschel
1582	Craig Hall
1583	Craig Holden
1584	Craig Johnson
1585	Craig Kielburger
1586	Craig Thomas
1587	Craig Unger
1588	Created by Francine
1589	Created by Mike Judg
1590	Created by R.L. Stin
1591	Created by Tom Clanc
1592	Creators of Top Chef
1593	Cressida Cowell
1594	Cris Silvestri
1595	Crista McHugh
1596	Cristin Harber
1597	Cristina Ferrare
1598	Crystal McVea and Alex Tresniowski
1599	Crystal Paine
1600	Curt Sampson
1601	Curtis Saxton
1602	Curtis Sittenfeld
1603	Curtiss Ann Matlock
1604	Curtiss Ann Matlock
1605	Cy Wakeman
1606	Cybill Shepherd
1607	Cynthia Bond
1608	Cynthia D'Aprix Sweeney
1609	Cynthia Eden
1610	Cynthia Hand
1611	Cynthia Sass
1612	Cynthia Stierle
1613	Cynthia Stierle
1614	Cynthia Swanson
1615	Cynthia Victor
1616	D. J. Molles
1617	D.J. MacGregor
1618	D.J. MacHale
1619	D.J. MacHale
1620	D.J. Machale
1621	D.J. Molles
1622	D.J. Steinberg
1623	D.L. Roan
1624	D.W. Buffa
1625	DK Publishing
1626	Dacre Stoker
1627	Dafydd ab Hugh
1628	Dafydd ab Hugh
1629	Dai Sijie
1630	Dailey,  Beaver
1631	Daina Graziunas
1632	Daisy Goodwin
1633	Dakota Meyer
1634	Dale Archer
1635	Dale Brown
1636	Dale Brown and Jim DeFelice
1637	Dale Brown
1638	Dale Carnegie
1639	Dale Earnhardt Jr. w
1640	Dale Mayer
1641	Dale Partridge
1642	Dallas Schulze
1643	Dallas Schulze
1644	Dalton Fury
1645	Dambisa Moyo
1646	Damien Echols
1647	Dan Abnett
1648	Dan Ariely
1649	Dan Balz
1650	Dan Birlew
1651	Dan Bongino
1652	Dan Brown
1653	Dan Buettner
1654	Dan Burstein
1655	Dan Gookin
1656	Dan Harris
1657	Dan Howell and Phil Lester
1658	Dan J. Sanders
1659	Dan Jenkins
1660	Dan Kindlon
1661	Dan Lyons
1662	Dan Mahoney
1663	Dan Patrick
1664	Dan Quayle
1665	Dan Rather
1666	Dan Simmons
1667	Dan Yaccarino
1668	Dana Carpender
1669	Dana Fuller Ross
1670	Dana Marie Bell
1671	Dana Perino
1672	Dana Schultz
1673	Dana Stabenow
1674	Danica McKellar
1675	Daniel Abraham
1676	Daniel Arenson
1677	Daniel Bryan
1678	Daniel Burrus
1679	Daniel Butler
1680	Daniel C. Goldie
1681	Daniel Coyle
1682	Daniel G. Amen
1683	Daniel Gilbert
1684	Daniel Goleman
1685	Daniel H. Pink
1686	Daniel H. Wilson
1687	Daniel Halper
1688	Daniel Hecht
1689	Daniel J. Levitin
1690	Daniel J. Siegel
1691	Daniel James Brown
1692	Daniel Jonah Goldhag
1693	Daniel Kahneman
1694	Daniel Lipkowitz
1695	Daniel Lubetzky
1696	Daniel Mason
1697	Daniel Mendelsohn
1698	Daniel O'Malley
1699	Daniel Petrocelli wi
1700	Daniel Quinn
1701	Daniel Silva
1702	Daniel Tammet
1703	Daniel Wallace
1704	Daniel Yergin
1705	Daniela Burr
1706	Danielle L. Jensen
1707	Danielle LaPorte
1708	Danielle Page
1709	Danielle Paige
1710	Danielle Steel
1711	Danielle Trussoni
1712	Danielle Walker
1713	Dannika Dark
1714	Dannion Brinkley wit
1715	Daphna Edwards Ziman
1716	Daphne Du Maurier
1717	Daphne Oz
1718	Dara Joy
1719	Dara Joy/Jayne Taylo
1720	Darby Conley
1721	Darcie Chan
1722	Darcy Burke
1723	Darell Hammond
1724	Darian North
1725	Darlene Wilkinson
1726	Daron Acemoglu
1727	Darrell Hammond
1728	Darrell L. Bock
1729	Darren Hardy
1730	Darren R. Weissman
1731	Darren Shan
1732	Daryl Anderson
1733	Darynda Jones
1734	Dav Pilkey
1735	Dav Pilkey
1736	Dava Sobel
1737	Dave Asprey
1738	Dave Barry
1739	Dave Barry
1740	Dave Cullen
1741	Dave Eggers
1742	Dave Galanter 
1743	Dave Galanter
1744	Dave Holloway
1745	Dave Isay
1746	Dave Liniger
1747	Dave Logan
1748	Dave Longaberger
1749	Dave Marianccio
1750	Dave Pelz
1751	Dave Pelzer
1752	Dave Ramsey
1753	Dave Ramsey
1754	Dave Stern
1755	Dave Wolverton
1756	Dave Zilko
1757	Dave’s Mom
1758	David A. Carter
1759	David A. Stockman
1760	David A. Vise
1761	David Allen
1762	David Allen Sibley
1763	David Allen Sibley
1764	David Archer
1765	David Axelrod
1766	David B. Agus
1767	David Bach
1768	David Bach
1769	David Baldacci
1770	David Ball
1771	David Benedictus
1772	David Benioff
1773	David Bischoff
1774	David Blaine
1775	David Brin
1776	David Brinkley
1777	David Brock
1778	David Brooks
1779	David Cassidy
1780	David Cay Johnston
1781	David Chilton
1782	David Cote
1783	David D. Burns
1784	David Drake
1785	David Drake
1786	David Dun
1787	David E. Hoffman
1788	David E. Sanger
1789	David Eagleman
1790	David Ebershoff
1791	David Eddings
1792	David Elliot Cohen
1793	David Farbman
1794	David Farland
1795	David Feintuch
1796	David Fisher
1797	David Flanagan
1798	David Foster Wallace
1799	David Freddoso
1800	David Frum
1801	David Frum
1802	David Gergen
1803	David Gibbins
1804	David Grann
1805	David Guterson
1806	David H. Hackworth
1807	David Hagberg
1808	David Halberstam
1809	David Hays
1810	David Heber
1811	David Herbert Donald
1812	David Hodgson
1813	David Hodgson
1814	David Hunt
1815	David Hurst Thomas
1816	David Ignatius
1817	David Jeremiah
1818	David Joachim
1819	David K. Shipler
1820	David Kessler
1821	David Kirsch
1822	David Kuo
1823	David L. Robbins
1824	David Lagercrantz
1825	David Leadbetter
1826	David Lebovitz
1827	David Lee Roth
1828	David Letterman and
1829	David Lewman
1830	David Lewman
1831	David Limbaugh
1832	David Lindsey
1833	David Lipsky
1834	David Liss
1835	David Ludwig
1836	David Macaulay
1837	David Mack
1838	David Mamet
1839	David Maraniss
1840	David Martin
1841	David Mason
1842	David McCullough
1843	David Meerman Scott
1844	David Michaelis
1845	David Michaels
1846	David Mitchell
1847	David Morrell
1848	David Nasaw
1849	David Niall Wilson
1850	David Nicholls
1851	David Noonan
1852	David Novak
1853	David Ortiz
1854	David P. Schippers w
1855	David Payne
1856	David Perlmutter
1857	David Perlmutter and Kristin Loberg
1858	David Platt
1859	David Plouffe
1860	David Pogue
1861	David Poyer
1862	David R. George III
1863	David R. Hawkins
1864	David Rakoff
1865	David Remnick
1866	David Ritz
1867	David Rockefeller
1868	David Rosenfelt
1869	David S. Pottruck
1870	David S. Rose
1871	David Saltzman
1872	David Savageau
1873	David Schickler
1874	David Sedaris
1875	David Sheff
1876	David Sherman and Da
1877	David Shobin
1878	David Smith
1879	David Snowdon
1880	David Spade
1881	David T. Hardy and J
1882	David Talbot
1883	David Ulrich
1884	David Weber
1885	David Weber
1886	David Weber and John
1887	David Weber and Stev
1888	David Weber
1889	David Weber
1890	David Weber
1891	David Wells
1892	David West Reynolds
1893	David West Reynolds
1894	David Wiesner
1895	David Wilcock
1896	David Wild
1897	David Wiltse
1898	David Wong
1899	David Wroblewski
1900	David Zinczenko
1901	David Zinczenko with
1902	David Zinczenko
1903	David Zinczenko
1904	David and Bobbi Weis
1905	David and Leigh Eddi
1906	David and Tom Gardne
1907	Davis Love III
1908	Dawn J. Ranck
1909	Dawn Martens
1910	Day Leclaire
1911	Daymond John
1912	Dayton Duncan
1913	DeVon Franklin
1914	Dean Devlin and Rola
1915	Dean Devlin
1916	Dean Graziosi
1917	Dean Koontz
1918	Dean Koontz
1919	Dean Koontz
1920	Dean Koontz
1921	Dean Ornish
1922	Dean Ornish
1923	Dean Smith
1924	Dean Weddle
1925	Dean Wesley Smith
1926	Dean Wesley Smith wi
1927	Dean Wesley Smith
1928	Deana Martin and Wendy Holden
1929	Deanna Chase
1930	Deanna Favre
1931	Deanna Roy
1932	Deb Caletti
1933	Deb Perelman
1934	Debbi Mack
1935	Debbie Ford
1936	Debbie Macomber
1937	Debbie Macomber
1938	Debbie Macomber and Tanya Michaels
1939	Debbie Macomber
1940	Debbie Macomber
1941	Debbie Macomber
1942	Debbie Macomber
1943	Debbie Macomber
1944	Debbie Macomber
1945	Debbie Macomber
1946	Debbie Macomber
1947	Debbie Macomber
1948	Debbie Macomber
1949	Debbie Macomber
1950	Debbie Macomber
1951	Debbie Macomber
1952	Debbie Macomber
1953	Debbie Macomber
1954	Debbie Macomber
1955	Debbie Macomber
1956	Debbie Macomber/Tara
1957	Debbie Mason
1958	Debbie Reynolds
1959	Deborah Bladon
1960	Deborah Copaken Koga
1961	Deborah Crombie
1962	Deborah E. Harkness
1963	Deborah Feldman
1964	Deborah Harkness
1965	Deborah King
1966	Deborah Laake
1967	Deborah Perry Piscione
1968	Deborah Reber
1969	Deborah Reber
1970	Deborah Rodriguez
1971	Deborah Smith
1972	Deborah Tannen
1973	Debra Holland
1974	Debra Lee
1975	Debra Waterhouse
1976	Dee Henderson
1977	Deepak Chopra
1978	Deepak Chopra
1979	Deirdre Imus
1980	Deirdre Martin
1981	Del Quentin Wilber
1982	Del Sroufe
1983	Delaney Diamond
1984	Delia Ephron
1985	Dell
1986	Della Reese
1987	Delores Fossen
1988	Delphine Minoui
1989	Delta Burke
1990	Demi Lovato
1991	Demitri Papolos
1992	Denis Johnson
1993	Denis Leary
1994	Denise Grover Swank
1995	Denise Jackson
1996	Dennis Lehane
1997	Dennis Mcnally
1998	Dennis Miller
1999	Dennis O’Neil
2000	Dennis Rodman
2001	Dennis Rodman
2002	Dennis Smith
2003	Denny Martin Flinn
2004	Denzel Washington
2005	Deobrah Bladon
2006	Derek Hough
2007	Derek Jeter
2008	Derek Jeter
2009	Derek Jeter
2010	Detroit Free Press
2011	Devin Alexander
2012	Devin Alexander
2013	Devra Newberger Sper
2014	Dewey Gram
2015	Dexter Filkins
2016	Dez Burke
2017	Diana B. Henriques
2018	Diana Diamond
2019	Diana Gabaldon
2020	Diana Gabaldon
2021	Diana Hamilton
2022	Diana Kander
2023	Diana Orgain
2024	Diana Palmer
2025	Diana Palmer
2026	Diana Palmer
2027	Diana Palmer
2028	Diana Palmer
2029	Diana Palmer
2030	Diana Palmer
2031	Diana Ross
2032	Diana Whitney
2033	Diane Ackerman
2034	Diane Alberts
2035	Diane Armstrong
2036	Diane Capri
2037	Diane Capri
2038	Diane Carey
2039	Diane Carey
2040	Diane Chamberlain
2041	Diane Davidson
2042	Diane Duane
2043	Diane E. Muldrow
2044	Diane Hoh
2045	Diane Irons
2046	Diane Johnson
2047	Diane Keaton
2048	Diane Mott Davidson
2049	Diane Mott Davidson
2050	Diane Muldrow
2051	Diane Palmer
2052	Diane Sanfilippo
2053	Diane Setterfield
2054	Diane Stortz
2055	Diane Umansky
2056	Diane de Groat
2057	Dianna Love
2058	Dianna Love
2059	Dianne Duvall
2060	Dianne Emley
2061	Dick Armey
2062	Dick Cheney
2063	Dick Cheney
2064	Dick Couch and George Galdorisi
2065	Dick Couch
2066	Dick Couch
2067	Dick DeVos
2068	Dick Francis
2069	Dick Francis
2070	Dick Lehr
2071	Dick Morris
2072	Dick Morris and Eile
2073	Dick Morris
2074	Dick Morris
2075	Dick Schaap
2076	Dick Van Dyke
2077	Dick Winters
2078	Dick Wolf
2079	Dina Anastaslo
2080	Dina Matos McGreevey
2081	Dinah Bucholz
2082	Dinah McCall
2083	Dinesh D'Souza
2084	Dinesh D’Souza
2085	Diney Costeloe
2086	Disney
2087	Disney Staff
2088	Dixie Browning
2089	Dixie Browning
2090	Dixie Cash
2091	Dolly Parton
2092	Dolvett Quince
2093	Domeena Renshaw
2094	Dominic O'Brien
2095	Dominick Dunne
2096	Dominique Enright
2097	Dominique Moceanu wi
2098	Don Bruns
2099	Don Cheadle
2100	Don Colbert
2101	Don Davis
2102	Don DeLillo
2103	Don Donaldson
2104	Don Ferguson
2105	Don Freeman
2106	Don Freeman
2107	Don Hutson
2108	Don Imus
2109	Don Imus
2110	Don Lynch
2111	Don Miguel Ruiz
2112	Don Piper
2113	Don Piper
2114	Don Rickles
2115	Don Van Natta
2116	Don Winslow
2117	Don Zimmer
2118	Don and Susie Van Ry
2119	Donald Driver
2120	Donald Freed
2121	Donald Harstad
2122	Donald J. Trump
2123	Donald J. Trump and
2124	Donald J. Trump and Tony Schwartz
2125	Donald J. Trump with
2126	Donald J. Trump
2127	Donald James
2128	Donald L. Barlett
2129	Donald McCaig
2130	Donald Miller
2131	Donald Rumsfeld
2132	Donald Spoto
2133	Donald Trump and Bil
2134	Donna Ball
2135	Donna Fasano
2136	Donna Fasano
2137	Donna Fletcher
2138	Donna Grant
2139	Donna Gray
2140	Donna Kauffman
2141	Donna Leon
2142	Donna Rathmell Germa
2143	Donna Tartt
2144	Donna VanLiere
2145	Doranna Durgin
2146	Doreen Cronin
2147	Doris Kearns Goodwin
2148	Doris Lessing
2149	Doris Mortman
2150	Dorothea Benton Fran
2151	Dorothea Benton Frank
2152	Dorothy Cannell
2153	Dorothy Garlock
2154	Dorothy Gilman
2155	Dorothy Kelley Patterson
2156	Dorothy Kunhardt
2157	Dorothy L. Sayers
2158	Dorothy L.Sayers
2159	Dorothy Sayers
2160	Dorothy West
2161	Dorrie Greenspan
2162	Dorris Roberts with
2163	Doug Lemov
2164	Doug Stanton
2165	Douglas Adams
2166	Douglas Brinkley
2167	Douglas Brunt
2168	Douglas Conant
2169	Douglas Coupland
2170	Douglas E. Richards
2171	Douglas E. Winter
2172	Douglas Kennedy
2173	Douglas Preston
2174	Douglas Preston and
2175	Douglas Preston with
2176	Douglas Preston
2177	Douglas Preston
2178	Dov Seidman
2179	Dow Mossman
2180	Doyle Brunson
2181	Dr. Bob Arnot
2182	Dr. Christiane Northrup
2183	Dr. Joseph Mercola
2184	Dr. Laura Schlessing
2185	Dr. Ronald R. Fieve
2186	Dr. Seuss
2187	Dr. Seuss
2188	Dr. Seuss
2189	Dr. Seuss
2190	Dr.Seuss
2191	Drew Barrymore
2192	Drew Brees
2193	Drew Carey
2194	Drew Daywalt
2195	Drew Karpyshyn
2196	DuBose Heyward
2197	Duane Chapman
2198	Duane Swierczynski
2199	Duane “Dog” Chap
2200	Duffy Brown
2201	Dugald A. Steer
2202	Dugald Steer
2203	Duncan Barrett and Nuala Calvi
2204	Dwane Epstein
2205	Dyan Cannon
2206	Dyan Sheldon
2207	Dylan Ratigan
2208	E L James
2209	E. Annie Proulx
2210	E. Bernard Jordan
2211	E. Langlais
2212	E. Lockhart
2213	E. Lynn Harris
2214	E.B. Sledge
2215	E.B. Walters
2216	E.B. White
2217	E.B. White
2218	E.B. White
2219	E.J. Copperman
2220	E.K. Blair
2221	E.K. Blair
2222	E.L. Doctorow
2223	E.L. James
2224	E.L. Montes
2225	E.L. Todd
2226	Earl Woods
2227	Earlene Fowler
2228	Earvin Magic Johnson
2229	Eben Alexander
2230	Eckhart Tolle
2231	Ed Catmull
2232	Ed Conlon
2233	Ed Falco
2234	Ed Greenwood
2235	Ed Marsh
2236	Ed Masessa
2237	Ed McBain
2238	Ed McMahon
2239	Ed Rollins
2240	Ed Smart and Lois Sm
2241	Ed Vere
2242	Edan Lepucki
2243	Eddie Fisher
2244	Edie Claire
2245	Edited by Alice Rose
2246	Edited by Amy Tan wi
2247	Edited by Andrew and
2248	Edited by Audrey Far
2249	Edited by Caroline K
2250	Edited by Cathi Hana
2251	Edited by Charles P.
2252	Edited by Charlie Vo
2253	Edited by Curt Gathj
2254	Edited by David Baldacci
2255	Edited by David Phar
2256	Edited by George R.R. Martin and Gardener Dozois
2257	Edited by George R.R. Martin
2258	Edited by Herbert Br
2259	Edited by Howard Rhe
2260	Edited by J. Robert
2261	Edited by Jacob Weis
2262	Edited by Jan Ocean
2263	Edited by Jenni Rain
2264	Edited by Joyce Rear
2265	Edited by Kevin J. A
2266	Edited by Leah Benda
2267	Edited by Leonard Ma
2268	Edited by Lisa Grunw
2269	Edited by Mark Vanci
2270	Edited by Nancy Lublin and Alyssa Ruderman
2271	Edited by Peter Schw
2272	Edited by Peter W. B
2273	Edited by Robert Sie
2274	Edited by Rodolphe K
2275	Edited by Steven Str
2276	Edited by Thomas F.
2277	Edited by Tim and Ni
2278	Edited by Victoria N
2279	Edith Gelles
2280	Edith H. Beer
2281	Edith Hamilton
2282	Edith Layton
2283	Edith Wharton
2284	Editors at America's Test Kitchen
2285	Editors at America�
2286	Editors of Conari Pr
2287	Editors of Consumer
2288	Editors of Garden and Gun
2289	Editors of Good Housekeeping
2290	Editors of Life
2291	Editors of Life Maga
2292	Editors of Martha Stewart Living
2293	Editors of Publicati
2294	Editors of Running P
2295	Editors of Sports Il
2296	Editors of World Alm
2297	Editors of the Larou
2298	Editors of “Consum
2299	Editors of “Martha
2300	Editors of “Rollin
2301	Edmund Morris
2302	Edmund Publications
2303	Edmund S. Morgan
2304	Edmunds
2305	Edna Buchanan
2306	Edward Ball
2307	Edward Bleier
2308	Edward Conard
2309	Edward Conrad
2310	Edward Hallowell
2311	Edward Kelsey Moore
2312	Edward Klein
2313	Edward M. Hallowell
2314	Edward M. Kennedy
2315	Edward O. Wilson
2316	Edward P. Jones
2317	Edward Rutherfurd
2318	Edward Stewart
2319	Edward W. Robertson
2320	Edwidge Danticat
2321	Edwin Black
2322	Eileen Christelow
2323	Eileen Dreyer
2324	Eileen Goudge
2325	Eileen Wilks
2326	Ekaterina Gordeeva w
2327	Elaine Barbieri
2328	Elaine Coffman
2329	Elaine Coffman
2330	Elaine Cunningham
2331	Elaine Fox
2332	Elaine Pagels
2333	Elaine St. James
2334	Eleanor Brown
2335	Eleanor Catton
2336	Eleanor Druse
2337	Eleanor Herman
2338	Eleanor Roosevelt
2339	Elena Ferrante
2340	Elie Wiesel
2341	Elie Wiesel
2342	Elie Wiesel
2343	Elin Hildebrand
2344	Elin Hilderbrand
2345	Eliot Pattison
2346	Eliot Schrefer
2347	Elisabeth Egan
2348	Elisabeth Hasselbeck
2349	Elisabeth Naughton
2350	Elisabeth Naughton
2351	Elisabeth Naughton
2352	Elisabeth Robinson
2353	Elise Kova
2354	Elise Parsley
2355	Elise Primavera
2356	Elise Title
2357	Elise Title
2358	Elise Title
2359	Elissa Wall
2360	Eliza Gayle
2361	Eliza Knight
2362	Eliza Knight
2363	Elizabeth Adler
2364	Elizabeth Berg
2365	Elizabeth Bevarly
2366	Elizabeth Boyle
2367	Elizabeth Buchan
2368	Elizabeth Castro
2369	Elizabeth Chadwick
2370	Elizabeth Chandler
2371	Elizabeth Edwards
2372	Elizabeth Flock
2373	Elizabeth Forrest
2374	Elizabeth Forsythe H
2375	Elizabeth George
2376	Elizabeth George Speare
2377	Elizabeth Gilbert
2378	Elizabeth Haydon
2379	Elizabeth Haynes
2380	Elizabeth Hollinger
2381	Elizabeth Hoyt
2382	Elizabeth Joy Arnold
2383	Elizabeth Kaye
2384	Elizabeth Kelly
2385	Elizabeth Kolbert
2386	Elizabeth Kostova
2387	Elizabeth Lennox
2388	Elizabeth Lesser
2389	Elizabeth Letts
2390	Elizabeth Lowell
2391	Elizabeth Lowell as
2392	Elizabeth Lowell
2393	Elizabeth M. Holling
2394	Elizabeth Marshall T
2395	Elizabeth McCracken
2396	Elizabeth Moon
2397	Elizabeth Peters
2398	Elizabeth Redfern
2399	Elizabeth Reyes
2400	Elizabeth Rogers
2401	Elizabeth Smart
2402	Elizabeth Spurr
2403	Elizabeth Strout
2404	Elizabeth Thornton
2405	Elizabeth Vargas
2406	Elizabeth Vaughan
2407	Elizabeth Warren
2408	Elizabeth Warren
2409	Ella Fox
2410	Ella James
2411	Elle Casey
2412	Elle Casey
2413	Elle Jordan
2414	Elle Kennedy
2415	Ellen Alderman
2416	Ellen Byron
2417	Ellen DeGeneres
2418	Ellen Degeneres
2419	Ellen Emerson White
2420	Ellen Fein
2421	Ellen Hopkins
2422	Ellen Kunes
2423	Ellen Rogin
2424	Ellen Schreiber
2425	Ellen Sussman
2426	Ellen Weiss
2427	Ellery Queen
2428	Ellie Krieger
2429	Ellis Peters
2430	Elly Griffiths
